Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
MOHK,2015-08-06,0.7590430604,0.2332563252,0.0071211626,0.4096497036,9.355,0.565,705.47648797,16.059513459,127.5853861,0,0.0096156094,0.0006633034,0.0116984168,0.0024997688,0,0.0024234945,0.0001671774,0.0029484402,0.0006300356,0.0794626533,0.0299240463,0.001413476,0.0156314307,0.7037251298,0.0226654966,0,0.0027320778,0.0000769808,0.0008543512,0.0001904013,0,0.0007248734,0.0000248687,0.0003559407,0.0000616161
MOHK,2015-09-02,0.4546218436,0.1836841118,0.0055767411,0.2083992202,7.475,0.395,694.25127829,54.671830821,174.94176528,0.0106548916,0.0323940034,0,0.0104539734,0.0022932392,0.0022107214,0.006721243,0,0.002169034,0.0004758108,0.0458986808,0.0219200589,0.0010771349,0.0122317017,0.5442483262,0.015911049,0.0067368586,0.008377235,0,0.0007099893,0.0001849876,0.0014092076,0.0018719669,0,0.0002418801,0.0000463723
MOHK,2015-10-02,0.304114264,0.1029337493,0.0022172656,0.0509286224,5.87,0.375,669.18772537,160.59897065,255.97592091,0,0.0227888075,0,0.0075700854,0.0019181923,0,0.003177522,0,0.0010555231,0.0002674602,0.0302151588,0.0122592072,0.0004186347,0.0040363856,0.4715972964,0.0206344607,0,0.0063449013,0,0.0004548637,0.0001563604,0,0.0009008002,0,0.0001125191,0.0000257577
MOHK,2015-11-09,0.1152794761,0.0459643697,0.0017651105,0.0235418969,2.86,0.25,582.27537894,158.46781652,234.36172267,0.023038651,0.0190588696,0,0.0051299551,0.0018083234,0.0016279666,0.0013467456,0,0.000362495,0.0001277805,0.0129515677,0.0060623528,0.0003398093,0.0029210582,0.2173482774,0.0106240347,0.0101939529,0.0055995921,0,0.0003574666,0.0001537268,0.0007330309,0.0004189068,0,0.0000391251,0.0000128678
MOHK,2015-12-02,0.110158235,0.0384838773,0.0015242658,0.0069149169,3.015,0.295,542.03941643,123.04869786,205.1613608,0,0.0104753232,0,0.0042348402,0.0015985604,0,0.000441152,0,0.0001783437,0.0000673209,0.0115093202,0.0048539398,0.0002959867,0.0012369868,0.2269232291,0.0121988716,0,0.0030876063,0,0.0003730653,0.0001316436,0,0.0001360601,0,0.0000229871,6.9149891E-6
MOHK,2016-01-09,0.0228798959,0.0069134478,0.0005265697,0.1855724889,0.45,0.08,511.7154195,38.618440765,134.5609245,0.0083803613,0.0469659064,0,0.0067224454,0.0015405898,0.00015411,0.000863676,0,0.0001236219,0.0000283306,0.0031400549,0.0010372707,0.0001115467,0.0245499782,0.0461470419,0.0042443119,0.0052334588,0.0127219467,0,0.0004015586,0.0001417878,0.0000964063,0.00024094,0,0.0000156557,3.3716942E-6
MOHK,2016-02-07,0.0071856597,0.0028002739,0.0001862758,0.1740386122,0.125,0.04,533.94026746,19.335958056,110.01208894,0.0176146767,0.0687041932,0,0.0098065281,0.0017713093,0.0000801683,0.0003126881,0,0.0000446317,8.0616248E-6,0.0012969778,0.0005354903,0.0000459367,0.0256634935,0.0160165755,0.0028718975,0.0101943186,0.0208936974,0,0.0006286982,0.0001525208,0.0000486659,0.0001037822,0,5.9121801E-6,1.023448E-6
MOHK,2016-03-10,0.003911945,0.001057649,0.0000588119,0.0935657497,0.095,0.02,609.21478259,37.066989332,154.01265316,0.011146092,0.0203765544,0,0.0085860202,0.0017454849,0.0000199487,0.000036469,0,0.0000153668,3.123984E-6,0.0009556606,0.0002719963,0.0000173932,0.0249255452,0.0134720175,0.0018562563,0.0073923999,0.0064838747,0,0.00056209,0.0001536025,0.0000140839,0.0000126953,0,2.6183793E-6,5.1963289E-7
MOHK,2016-04-07,0.0044567377,0.0015613051,0.0001109565,0.1231923768,0.095,0.02,718.14383883,100.47697122,225.67066895,0.0209923809,0.025893744,0,0.0074390345,0.002169136,0.0000271467,0.0000334851,0,9.6199475E-6,2.8050649E-6,0.0011040356,0.000399111,0.0000335962,0.0314101951,0.0134952116,0.0016676847,0.0123945302,0.0068211843,0,0.0005225729,0.0001934617,0.0000161905,0.0000105403,0,1.8373295E-6,5.2186859E-7
MOHK,2016-05-03,0.0099644904,0.0035501616,0.0002866778,0,0.22,0.03,775.67336314,56.709532286,237.3828121,0.0077181037,0.0110695178,0,0.0058782244,0.0018466667,0.0000186862,0.0000268003,0,0.0000142317,4.4709489E-6,0.0022079288,0.0008196086,0.0000818168,0,0.0279586698,0.0022213704,0.0056644594,0.0036107666,0,0.0004261613,0.0001551652,0.0000140898,9.8102421E-6,0,2.5794659E-6,7.9055436E-7
MOHK,2016-06-01,0.0166390638,0.0056862978,0.0002810384,0.043445064,0.94,0.315,841.31345897,96.894743819,270.8124375,0.004061484,0.0110937765,0,0.0042246956,0.0019913544,0.0000184175,0.0000503068,0,0.0000191577,9.0301612E-6,0.0017749964,0.0007259869,0.0000547343,0.0088617894,0.0757648663,0.0152776758,0.0044391173,0.0033761076,0,0.0003683488,0.0001642951,0.0000202437,0.0000168842,0,3.0009403E-6,1.2057361E-6
MOHK,2016-07-07,0.1857580229,0.0592765066,0.0022959885,0.0291141081,4.49,1.29,783.69689599,28.832241748,194.10850736,0,0.0033907787,0,0.0048048387,0.0018691312,0,0.0000775173,0,0.0001098445,0.0000427306,0.0173677171,0.0070316859,0.0004249094,0.0043471872,0.3283222914,0.0657403498,0,0.0009529076,0,0.0003694513,0.0001732203,0,0.0000226245,0,0.00001346,4.2869105E-6
MOHK,2016-08-02,0.155520203,0.0514454765,0.0016251494,0.0482477087,4.775,1.535,792.23069241,80.051083477,252.15213389,0,0.0057876804,0,0.0051988229,0.0020687554,0,0.0003198767,0,0.0002873314,0.0001143371,0.0150201098,0.0062368603,0.0003013393,0.0074066802,0.3581647822,0.0703039264,0,0.0016764625,0,0.0003701986,0.0001724102,0,0.0000969386,0,0.0000321201,0.0000109999
MOHK,2016-09-01,0.1417520564,0.0504057434,0.0023778827,0.0038732144,5.38,1.12,775.56194355,87.013993211,256.01485342,0,0.0122082921,0,0.0047590558,0.001951129,0,0.0006216931,0,0.0002423494,0.000099359,0.0163800351,0.0068411868,0.0004652611,0.0010062379,0.4565166997,0.0489738213,0.000091718,0.0034632322,0,0.0003699046,0.0001663259,4.7773688E-6,0.0001870117,0,0.0000283711,9.8141817E-6
MOHK,2016-10-06,0.2098100851,0.0804006655,0.0038992957,0.0060263853,6.325,1,701.63603062,51.742947755,208.44973615,0,0.0184959678,0,0.0040627451,0.0016098718,0,0.001188187,0,0.0002609921,0.0001034187,0.01834361,0.0092202359,0.0007249114,0.0009487994,0.4395760342,0.041214499,0,0.005193473,0,0.0003598599,0.0001370528,0,0.0003515746,0,0.0000336495,0.000010222
MOHK,2016-11-01,0.4142577072,0.1240644736,0.0077915836,0.0465052384,9.385,1.4,620.02582579,33.299299493,168.17607325,0,0.0200880569,0.0001575925,0.0046448752,0.0017287638,0,0.0020220463,0.0000158631,0.0004675491,0.0001740159,0.0363829261,0.013911006,0.0013989199,0.0064807753,0.6333511097,0.058426023,0,0.0057917743,0.0000341039,0.0003559935,0.0001462863,0,0.000604171,3.5002752E-6,0.0000508574,0.0000161228
MOHK,2016-12-08,0.6221138852,0.2221811452,0.012131201,0.2666213729,10.25,1.13,556.07102362,18.982694435,145.43939906,0.0023516588,0.0213966442,0.0008353376,0.0076276906,0.0018439227,0.0003959846,0.0036028791,0.0001406585,0.0012843905,0.0003104894,0.0549082798,0.0246663279,0.0022430046,0.0112299483,0.7092793522,0.0481769551,0.0026117267,0.0059556655,0.0000964406,0.0004373511,0.0001485722,0.0004469119,0.0010426045,0.0000207502,0.0001255755,0.0000272941
MOHK,2017-01-04,0.8721935219,0.2218789394,0.0170973075,0.3266189827,12.19,1.35,507.28478547,12.161277066,120.41795252,0,0.0133548236,0.000458714,0.0102406726,0.0021749704,0,0.0029651716,0.0001018483,0.0022737366,0.0004829087,0.0754829774,0.0244227368,0.0031196938,0.0107655577,0.8279805893,0.0554359922,0,0.0037635357,0.000054115,0.0006745213,0.0001702715,0,0.0008601279,0.0000136327,0.0002332924,0.0000428852
MOHK,2017-02-01,0.2474185961,0.0722118936,0.0046139089,0.1850955027,5.15,0.6,527.7747832,9.8048236176,117.97738393,0.0312667406,0.0628240367,0.0002752079,0.0093170063,0.0024753998,0.0041688085,0.0083763568,0.0000366936,0.0012422406,0.0003300462,0.0219285137,0.0081959822,0.0008340374,0.0109042143,0.3314746706,0.025602608,0.0148645875,0.0167825437,0.0000557613,0.0005855972,0.0002035542,0.0020366288,0.0023319004,7.5258289E-6,0.0001264012,0.000029295
MOHK,2017-03-07,0.1939196559,0.0777729606,0.0052156812,0.2750109042,3.47,0.38,591.66110316,28.477210191,149.44166685,0.0073916008,0.0293710413,0,0.0088169604,0.0019338987,0.00055406,0.002201596,0,0.0006609022,0.0001449613,0.0196138295,0.0097445136,0.000986537,0.0189971749,0.245775604,0.0163234698,0.0056852835,0.0081402674,0,0.0005710987,0.0001519599,0.0004323453,0.0006420363,0,0.0000719957,0.0000132032
MOHK,2017-04-11,0.2572839225,0.0836168383,0.0071733557,0.208800645,4.665,0.425,721.88643299,49.135561772,215.32385374,0.0030103004,0.0142193771,0.0004737877,0.0090412313,0.0021328411,0.0002428097,0.0011469295,0.0000382155,0.0007292623,0.0001720341,0.0257464046,0.0100631175,0.0013731054,0.0172557542,0.3377071503,0.0178128792,0.0029645189,0.0038485732,0.0000690395,0.0005803084,0.0001682247,0.0002453583,0.0003310401,6.1548639E-6,0.0000819866,0.0000172933
MOHK,2017-05-03,0.5639519031,0.1473871833,0.0160679347,0.4404398346,7.47,0.515,777.82211571,38.19164784,225.94547295,0,0.0107489698,0.0002022597,0.0099595549,0.0031788088,0,0.0012093218,0.0000227554,0.0011205081,0.0003576345,0.0509222953,0.0169147134,0.0030115361,0.0146705636,0.515408886,0.0210922013,0,0.0030697335,0.0000530675,0.0006894931,0.0002407479,0,0.0003627807,5.9738986E-6,0.0001243286,0.0000331942
MOHK,2017-06-01,0.5912878913,0.214596966,0.0135168795,0.4216995025,8.03,0.435,841.31345897,24.556833635,203.47626513,0.0030003923,0.0069492301,0,0.0113295379,0.0030823993,0.0005367485,0.0012431672,0,0.0020267726,0.000551419,0.0478164734,0.0222015131,0.0024906758,0.0113429806,0.5157994752,0.0168162043,0.0030601735,0.0019833784,0,0.0008400707,0.0002309777,0.0005511659,0.000369786,0,0.0002159641,0.0000457431
MOHK,2017-07-07,0.5178970111,0.1731205679,0.0068767977,0.4155149444,6.68,0.315,783.69689599,15.950185984,175.58731677,0.0024169827,0.0114890302,0,0.0112807374,0.002586781,0.0004667605,0.0022187271,0,0.0021785022,0.0004995514,0.0453277916,0.0199774689,0.0012645138,0.0154716849,0.4525781044,0.0139875041,0.0024989968,0.0031568405,0,0.0008361435,0.0001864448,0.0004808852,0.0006359122,0,0.0002366181,0.0000397917
MOHK,2017-08-01,0.8111687104,0.2669878476,0.0088265016,0.4894936809,8.245,0.37,792.95504769,17.634998638,183.62037928,0,0.0096094372,0,0.0116236889,0.0028728482,0,0.0020821347,0,0.0025185748,0.0006224774,0.0793354374,0.0320383815,0.0017317265,0.0145013749,0.5796734879,0.0152244105,0,0.0026520127,0,0.0009091593,0.000208907,0,0.0006045933,0,0.0002846128,0.0000547525
MOHK,2017-09-07,0.764981747,0.2289633455,0.0068321476,0.362879088,10.29,0.405,768.71825381,31.556861295,207.88274875,0.0023516588,0.015979036,0,0.0114081942,0.0029359386,0.0005820096,0.0039546347,0,0.0028234019,0.0007266123,0.0676785475,0.0258358488,0.0012798518,0.0153084731,0.6747398093,0.0169596541,0.0025997971,0.004405845,0,0.0008303232,0.0002126056,0.000642651,0.0011459187,0,0.0003106397,0.0000660623
MOHK,2017-10-03,0.5192992917,0.1769512484,0.0082723559,0.2274557275,7.915,0.315,700.3857821,37.886778682,204.35473496,0.0033465914,0.0154150117,0.0000800754,0.0099719024,0.0025169137,0.0006754815,0.003111391,0.0000161625,0.002012745,0.0005080179,0.0491834691,0.0201434813,0.0015908396,0.0187106174,0.5551004094,0.0136580025,0.0033919268,0.0042651191,0.0000219934,0.0006747841,0.0001969084,0.0006884446,0.0009056048,4.381138E-6,0.0002175069,0.0000461506
MOHK,2017-11-03,0.4379116644,0.1173393003,0.0063658952,0.0978693312,7.16,0.345,621.78553054,27.632193546,165.54650729,0.0028068186,0.0213927164,0.0005965748,0.0080050853,0.0020909078,0.0004072982,0.0031043025,0.0000865691,0.00116162,0.0003034122,0.0428955173,0.0139932645,0.0011841565,0.009563711,0.5437253803,0.0155232885,0.0030060078,0.0052109817,0.0001562411,0.0004769711,0.000166901,0.0004411944,0.0007921419,0.0000237718,0.0001208212,0.0000287691
MOHK,2017-12-07,0.3578043514,0.1125935827,0.0053082213,0.242342981,5.415,0.365,554.33933306,28.743901714,160.62054492,0,0.0091680868,0.0015502004,0.0082604225,0.0021437755,0,0.0010538726,0.0001781957,0.0009495365,0.0002464272,0.0353597419,0.0132903175,0.0010098628,0.0156292157,0.4106710576,0.0171623708,0.000064169,0.002303639,0.0001769076,0.0004918175,0.0001736113,8.1307058E-6,0.0002788879,0.0000239,0.0000943484,0.0000232602
MOHK,2018-01-24,0.3064612984,0.090472606,0.0052710022,0.4046764219,3.825,0.255,514.11951421,20.000960046,134.48589329,0.0029812676,0.0414544904,0,0.0104207707,0.002189497,0.0003014962,0.0041923006,0,0.0010538545,0.0002214243,0.0312550206,0.0117946299,0.0009808818,0.0227223137,0.2719383667,0.0102864779,0.0022108191,0.0099581264,0,0.0006992963,0.0001735529,0.0002266769,0.0010793365,0,0.0001183393,0.0000215674
MOHK,2018-02-16,0.2558967661,0.0688802175,0.0026579912,0.3297073818,3.575,0.215,565.01746971,22.097180489,144.07509229,0.0067022035,0.0191922791,0.000293116,0.0108281944,0.0025817591,0.0005307232,0.0015197669,0.0000232108,0.0008574454,0.0002044401,0.0278404736,0.0087331795,0.0005223127,0.0177240395,0.2973418648,0.0109495061,0.0049338169,0.0049953354,0.0000841474,0.0007449396,0.000199107,0.0003937195,0.0004230316,6.6940103E-6,0.0001009109,0.0000202814
MOHK,2018-03-07,0.3393883319,0.1218048675,0.0093550782,0.4278889565,4.42,0.295,601.8825366,24.467101696,164.68967244,0,0.0150407647,0,0.0108699361,0.0024178667,0,0.0013964133,0,0.0010091856,0.0002244794,0.0330798087,0.0146772717,0.00178277,0.0182241273,0.3298384821,0.0133442732,0,0.0040695632,0,0.000770479,0.0001869455,0,0.0003925311,0,0.0001105055,0.0000206744
MOHK,2018-04-03,0.4207514972,0.11207526,0.0116264851,0.4203502537,5.135,0.265,710.20365557,15.613169737,167.75277852,0,0.0072469602,0,0.0112266299,0.0028040503,0,0.0008469709,0,0.0013120851,0.0003277166,0.0421844019,0.0132317952,0.0022061543,0.0221278802,0.3839064329,0.0113969502,0,0.0019286202,0,0.0008532094,0.0002071328,0,0.0002354491,0,0.000148172,0.0000296224
MOHK,2018-05-04,0.5508750304,0.1654466664,0.0089652682,0.5395981712,5.355,0.225,776.53398167,15.150327229,187.06458696,0.0023905797,0.0107458044,0,0.0117249177,0.0033883115,0.0003275885,0.0014725306,0,0.0016067015,0.0004643107,0.0595465653,0.0210326893,0.0016846127,0.0169319192,0.4224915945,0.0103250204,0.002546738,0.0029184142,0,0.0009494068,0.0002575851,0.0003465793,0.0004178601,0,0.0001952874,0.0000450766
MOHK,2018-06-04,0.724438827,0.2586365077,0.0170962747,0.5896001303,6.555,0.24,834.13197847,14.089810564,184.42111244,0,0.0071741255,0,0.0122654796,0.0032496824,0,0.0014964042,0,0.0025583767,0.0006778301,0.0746862319,0.0313915089,0.0032557832,0.0213376904,0.5086612533,0.0104001967,0,0.0019497149,0,0.0010800123,0.0002314282,0,0.0004309976,0,0.0003140204,0.0000629893
MOHK,2018-07-05,0.5602685091,0.1472290833,0.0069497819,0.6180942973,4.465,0.16,785.7529111,13.196941501,172.68507355,0,0.0085291155,0,0.0125014779,0.0033850078,0,0.0016864566,0,0.0024719094,0.0006693155,0.0611515742,0.0183701239,0.0013531549,0.0192606445,0.3383893862,0.0069868587,0.0000816507,0.0023341656,0,0.0011239671,0.0002353462,0.0000173936,0.0004811669,0,0.0003177398,0.0000643376
MOHK,2018-08-03,0.4834520217,0.1434526325,0.0078673801,0.5400749306,4.82,0.18,789.34240733,29.738834771,204.25215936,0,0.0066064076,0.0000456922,0.0123239227,0.0038358475,0,0.0009601269,6.6405636E-6,0.0017910687,0.000557474,0.0493184497,0.0177470525,0.0015102634,0.0188709058,0.349508672,0.0072439416,0,0.0017848694,0.000011879,0.0010775922,0.0002689083,0,0.0002692605,1.7852951E-6,0.0002288916,0.0000525813
MOHK,2018-09-07,0.1997601545,0.0607746786,0.0037088635,0.0663029875,4.13,0.165,768.56689432,93.64105934,261.77827263,0.0047729738,0.0274211011,0,0.0088904442,0.0031625238,0.0004594844,0.0026397729,0,0.0008558647,0.0003044496,0.0188947836,0.0071570959,0.0006866959,0.0068685882,0.285807673,0.0062684929,0.0034447521,0.0068144733,0,0.0006267631,0.000247221,0.0003340949,0.0006927833,0,0.0000972104,0.0000300932
MOHK,2018-10-04,0.1554747909,0.041876811,0.0021117473,0.0743157879,3.43,0.145,698.45042608,55.000262874,221.43038348,0.0029645447,0.0128874556,0,0.0061450919,0.0022503872,0.0001504227,0.0006539168,0,0.0003118055,0.0001141859,0.015706025,0.0052541988,0.0004023503,0.0055887718,0.2511847379,0.0056540143,0.00305851,0.0038520421,0,0.0003697764,0.0001870526,0.0001567317,0.0002045414,0,0.0000334501,0.0000109365
MOHK,2018-11-02,0.1185088324,0.0345240147,0.0014608062,0.1372698337,2.19,0.18,620.58150363,25.078269149,161.53261295,0.0032865579,0.0457013203,0,0.0074483805,0.0021317927,0.0001251593,0.001740406,0,0.0002836506,0.0000811833,0.0118535941,0.0041331626,0.0002819311,0.0078403104,0.1684347851,0.0083411071,0.0034862112,0.0110304407,0,0.0004417057,0.0001765982,0.000132325,0.0004440432,0,0.0000308719,7.8315668E-6
MOHK,2018-12-11,0.0384417816,0.0126817631,0.0006215173,0.0158691947,0.57,0.045,553.86582482,42.0675479,172.52777015,0.0195420526,0.0789768903,0,0.0064572505,0.0019930401,0.0004262073,0.0017224663,0,0.000140831,0.0000434677,0.0080714968,0.0028257822,0.0001637614,0.0070390287,0.0782023269,0.0026877308,0.0082679146,0.0185415756,0,0.0003903906,0.0001744138,0.0001912734,0.000455705,0,0.0000176418,5.2426772E-6
MOHK,2019-01-04,0.0291803224,0.0096309911,0.0003850531,0.0695469094,0.58,0.05,503.82758635,31.17023545,146.19105552,0.0104714345,0.0541563025,0,0.0057440053,0.0016237511,0.0001160916,0.0006004042,0,0.000063681,0.0000180017,0.0049993475,0.0018148794,0.0000914024,0.0072187665,0.0705442667,0.0027792423,0.0076572453,0.0150723992,0,0.0003716626,0.0001340519,0.0000884716,0.0001881054,0,9.7618524E-6,2.6767348E-6
MOHK,2019-02-07,0.0108089336,0.0031381787,0.0001896657,0.1053634425,0.23,0.03,532.42777319,20.961905894,131.84327574,0.067723091,0.0676530086,0,0.0065669711,0.0016922846,0.0003921308,0.000391725,0,0.0000380241,9.7986797E-6,0.0020618048,0.0006349267,0.0000487408,0.0246057904,0.0292896131,0.0016144177,0.0111464311,0.0156550549,0,0.0004736402,0.0001440349,0.0000812478,0.0001076012,0,5.8046854E-6,1.4114325E-6
MOHK,2019-03-04,0.0099830086,0.0025962599,0.0001425036,0.0519416662,0.21,0.04,595.38583025,66.184164911,184.65645672,0.0277258872,0.0352361888,0,0.0065006553,0.0021948357,0.000079259,0.0001007284,0,0.0000185832,6.2742964E-6,0.0019549292,0.0005303817,0.0000364337,0.0108328072,0.0263836796,0.002445833,0.0138558813,0.0088661925,0,0.0004911582,0.0001768414,0.0000419739,0.0000289762,0,2.868344E-6,9.6131563E-7
MOHK,2019-04-01,0.0061831286,0.0021757282,0.0001486528,0.2367889094,0.13,0.05,697.82521539,37.712991622,191.13461511,0.0089755153,0.0263504423,0,0.0077587418,0.0022047977,0.00002136,0.0000627089,0,0.0000184643,5.2469878E-6,0.0012634576,0.0004705416,0.0000391182,0.0535350082,0.0138769077,0.0028361023,0.0068489748,0.0074687984,0,0.0005285196,0.0001913046,0.000016442,0.0000205867,0,3.0971999E-6,8.7386514E-7
MOHK,2019-05-03,0.0233395116,0.0074626259,0.0004375561,0.2927417429,0.375,0.05,773.28075998,35.42793474,202.06797156,0,0.0073877964,0,0.0094059556,0.0024534659,0,0.0000316894,0,0.0000403461,0.0000105239,0.0049301863,0.001653601,0.0001164609,0.0549523402,0.0487734658,0.0028825379,0,0.0022076619,0,0.0007041152,0.0002326585,0,0.0000107926,0,7.5857816E-6,2.0008602E-6
MOHK,2019-06-04,0.3015005213,0.0933495458,0.0077178085,0.0241092115,9.71,3.27,835.26621222,55.738865985,238.37509031,0,0.0035979745,0,0.0073221206,0.0021443748,0,0.0001223138,0,0.0002489168,0.0000728984,0.0274629409,0.0103857282,0.0013866177,0.0039220153,0.7019843105,0.1448147229,0,0.0010244669,0,0.0004881527,0.0001987591,0,0.0000378342,0,0.0000320159,8.6338142E-6
MOHK,2019-07-10,0.5580677815,0.1770476376,0.0050623376,0.0708552435,14.745,4.62,785.74060439,38.218920353,212.9451973,0,0.0023707543,0.0000290586,0.0053658806,0.0020298832,0,0.0003100103,3.7998255E-6,0.0007016662,0.0002654365,0.046424236,0.0198691499,0.000925969,0.0027276941,0.95496282,0.1830392152,0,0.0006818243,7.6024398E-6,0.0003710145,0.0001763997,0,0.0000928017,1.051746E-6,0.0000713885,0.0000237005
MOHK,2019-08-09,0.5997446257,0.2040773252,0.0083525262,0.0700328536,15.115,4.375,786.78091618,36.151066413,214.77235433,0,0.0052574681,0,0.0061808814,0.0019789557,0,0.0010001942,0,0.0011758667,0.0003764816,0.051606251,0.0224989353,0.0015105321,0.0028543904,0.9957125548,0.1745653618,0,0.0014620683,0,0.0003798428,0.0001585827,0,0.0002870217,0,0.0001173604,0.0000321696
MOHK,2019-09-12,0.5743006647,0.1549842927,0.00582039,0.0271094462,13.245,3.17,760.55757534,25.040549447,201.92662133,0,0.0051757543,0,0.0054983359,0.0020295361,0,0.000923388,0,0.0009809387,0.0003620824,0.0470341745,0.0163182291,0.0010180123,0.0022566311,0.850892538,0.124121618,0,0.001454067,0,0.0003378222,0.0001621596,0,0.0002652299,0,0.0001003451,0.0000325422
MOHK,2019-10-02,0.6714170409,0.2335339119,0.013845906,0.0222330992,16.09,3.22,694.39784947,27.291193893,187.0795577,0,0.0061330014,0.0000925933,0.0049060275,0.0018723713,0,0.0011749775,0.0000177393,0.0009399104,0.0003587141,0.0581486532,0.0258385308,0.0025583566,0.0017588059,1.0997016579,0.1226893236,0,0.0016649306,0.0000270832,0.0003509381,0.000156223,0,0.0003353737,5.3366415E-6,0.0000987746,0.0000322256
