"YEAR","MONTH","DATE","SITE","TRANSECT","SIDE","DIST","C_P_T","F_1M","F_SFC","SFC_LONG","MEAN_F","DEPTH","AREA"
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",32,"S",18,-99999,2,0,-99999,3,6.7,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,3,0,-99999,2.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,3,0,-99999,2.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1,-99999,4,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",1.5,-99999,11,3,5,-99999,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,3,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,3,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,3,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",10,-99999,3,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,3,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,3,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,3,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,4,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,4,0,-99999,3,5.5,20
2019,6,"2019-06-04","MOHK",40,"N",15,-99999,6,0,-99999,4,5.5,20
2019,6,"2019-06-04","MOHK",40,"S",1,-99999,2,0,-99999,1,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",1,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",1,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,2,0,-99999,1.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,2,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,2,0,-99999,1,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,2,0,-99999,1,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",2,-99999,2,0,-99999,1,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",3,-99999,1,0,-99999,1,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",3,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",3,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",3,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",4,-99999,4,0,-99999,4,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",4,-99999,4,0,-99999,4,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",4,-99999,4,0,-99999,4,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",4,-99999,4,0,-99999,4,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",5,-99999,2,0,-99999,4,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,2,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,3,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",6,-99999,2,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,2,0,-99999,2.5,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",7,-99999,4,0,-99999,3,6.4,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",13,-99999,4,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",15,-99999,2,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",17,-99999,3,0,-99999,3,7,20
2019,6,"2019-06-04","MOHK",40,"S",18,-99999,6,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",18,-99999,6,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",18,-99999,6,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",18,-99999,6,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-04","MOHK",40,"S",19,-99999,2,0,-99999,2.5,7,20
2019,6,"2019-06-06","AQUE",8,"N",1,-99999,1,0,-99999,1.5,5.8,20
2019,6,"2019-06-06","AQUE",8,"N",12,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",8,"N",12,-99999,1,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,2,0,-99999,1.5,5.2,20
2019,6,"2019-06-06","AQUE",8,"N",20,-99999,6,0,-99999,2,5.2,20
2019,6,"2019-06-06","AQUE",8,"S",4.9,"P",70,-99999,-99999,-99999,5.8,20
2019,6,"2019-06-06","AQUE",16,"N",4.5,-99999,2,0,-99999,2,6.7,20
2019,6,"2019-06-06","AQUE",16,"N",4.5,-99999,2,0,-99999,2,6.7,20
2019,6,"2019-06-06","AQUE",16,"N",10,-99999,1,0,-99999,1.2,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",10,-99999,2,0,-99999,1,6.1,20
2019,6,"2019-06-06","AQUE",16,"N",10,-99999,2,0,-99999,1,6.1,20
2019,6,"2019-06-06","AQUE",16,"N",10,-99999,1,0,-99999,2,6.7,20
2019,6,"2019-06-06","AQUE",16,"N",18,-99999,1,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,4,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",16,"N",20,-99999,4,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",16,"S",8.5,-99999,11,6,6,-99999,6.4,20
2019,6,"2019-06-06","AQUE",24,"N",10.5,-99999,2,0,-99999,3,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",10.5,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",10.5,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",10.5,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",11,-99999,1,0,-99999,3,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",12,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",12,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",12,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",12,-99999,2,0,-99999,2,5.5,20
2019,6,"2019-06-06","AQUE",24,"N",14.1,-99999,60,27,8,-99999,5.5,20
2019,6,"2019-06-06","AQUE",24,"S",5,-99999,45,17,7,-99999,6.4,20
2019,6,"2019-06-06","AQUE",24,"S",7.8,"T",4,2,4,-99999,6.4,20
2019,6,"2019-06-06","AQUE",24,"S",8.9,"T",15,7,6,-99999,6.4,20
2019,6,"2019-06-06","AQUE",32,"N",0.5,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",2,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",8,-99999,2,0,-99999,1.5,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",11,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",11,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",11,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",11,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",11,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",18,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"N",18,-99999,2,0,-99999,1,5.5,20
2019,6,"2019-06-06","AQUE",32,"S",-99999,-99999,0,0,-99999,-99999,-99999,20
2019,6,"2019-06-06","AQUE",40,"N",6,-99999,2,0,-99999,2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",6,-99999,2,0,-99999,2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",10,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",15,-99999,1,0,-99999,1,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,2,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,1,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,1,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"N",18,-99999,1,0,-99999,1.2,5.2,20
2019,6,"2019-06-06","AQUE",40,"S",-99999,-99999,0,0,-99999,-99999,-99999,20
2019,7,"2019-07-02","AQUE",8,"N",0.4,-99999,2,0,-99999,2.5,6.4,20
2019,7,"2019-07-02","AQUE",8,"N",1.5,-99999,1,0,-99999,1,6.4,20
2019,7,"2019-07-02","AQUE",8,"N",3,-99999,2,0,-99999,2,6.1,20
2019,7,"2019-07-02","AQUE",8,"N",8.2,-99999,2,0,-99999,3.5,7,20
2019,7,"2019-07-02","AQUE",8,"N",8.6,-99999,2,0,-99999,3.5,7,20
2019,7,"2019-07-02","AQUE",8,"N",10,-99999,2,0,-99999,1.25,7,20
2019,7,"2019-07-02","AQUE",8,"N",11,-99999,2,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",8,"N",12.4,-99999,1,0,-99999,1.5,6.7,20
2019,7,"2019-07-02","AQUE",8,"N",16.1,-99999,4,0,-99999,4,6.1,20
2019,7,"2019-07-02","AQUE",8,"N",16.8,-99999,2,0,-99999,2,6.1,20
2019,7,"2019-07-02","AQUE",8,"N",17.1,-99999,6,0,-99999,4.5,6.1,20
2019,7,"2019-07-02","AQUE",8,"N",17.5,-99999,2,0,-99999,2.5,6.1,20
2019,7,"2019-07-02","AQUE",8,"N",19.1,-99999,3,0,-99999,1.5,6.4,20
2019,7,"2019-07-02","AQUE",8,"N",19.1,-99999,1,0,-99999,1,6.4,20
2019,7,"2019-07-02","AQUE",8,"S",5.7,-99999,23,10,10,-99999,6.4,20
2019,7,"2019-07-02","AQUE",16,"N",4,-99999,2,0,-99999,3,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",4,-99999,2,0,-99999,3,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",4.7,-99999,2,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",4.7,-99999,2,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",4.7,-99999,2,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",6,-99999,1,0,-99999,4.5,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",7.4,-99999,2,0,-99999,1.75,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",7.4,-99999,2,0,-99999,1.75,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",8.4,-99999,2,0,-99999,4.5,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",8.4,-99999,2,0,-99999,4.5,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",8.6,-99999,3,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",8.6,-99999,4,0,-99999,4,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",9.8,-99999,2,0,-99999,3.5,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",9.8,-99999,2,0,-99999,3.5,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",10,-99999,2,0,-99999,4,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",10.5,-99999,6,0,-99999,3.5,6.4,20
2019,7,"2019-07-02","AQUE",16,"N",11.6,-99999,2,0,-99999,2,6.7,20
2019,7,"2019-07-02","AQUE",16,"N",18.5,-99999,2,0,-99999,4.5,6.4,20
